id,choice1,choice2,state,money
11985_20231009,2,2,3,1
11985_20231009,2,1,3,1
11985_20231009,1,2,2,0
11985_20231009,1,1,2,1
11985_20231009,2,2,3,0
11985_20231009,1,2,2,0
11985_20231009,2,1,3,0
11985_20231009,2,2,2,0
11985_20231009,1,1,3,1
11985_20231009,2,1,3,1
11985_20231009,2,1,3,0
11985_20231009,2,2,3,0
11985_20231009,1,2,2,1
11985_20231009,2,1,3,1
11985_20231009,2,2,3,0
11985_20231009,1,2,2,0
11985_20231009,1,1,2,0
11985_20231009,1,2,2,0
11985_20231009,2,1,2,0
11985_20231009,1,2,2,1
11985_20231009,2,2,3,1
11985_20231009,2,1,3,1
11985_20231009,2,2,2,0
11985_20231009,1,1,2,0
11985_20231009,2,2,3,0
11985_20231009,2,1,3,1
11985_20231009,2,1,2,0
11985_20231009,2,2,2,0
11985_20231009,2,1,3,0
11985_20231009,2,2,2,1
11985_20231009,2,2,2,0
11985_20231009,1,2,2,0
11985_20231009,1,1,2,1
11985_20231009,1,1,3,1
11985_20231009,2,2,3,0
11985_20231009,1,1,2,0
11985_20231009,2,2,3,0
11985_20231009,1,2,3,0
11985_20231009,1,2,2,0
11985_20231009,1,1,3,0
11985_20231009,2,1,3,0
11985_20231009,2,2,3,0
11985_20231009,1,2,2,1
11985_20231009,2,1,2,1
11985_20231009,2,1,3,1
11985_20231009,1,1,2,0
11985_20231009,1,2,2,1
11985_20231009,2,2,3,0
11985_20231009,1,2,3,0
11985_20231009,1,1,2,1
11985_20231009,1,2,2,1
11985_20231009,2,2,3,1
11985_20231009,1,1,3,0
11985_20231009,2,2,3,1
11985_20231009,2,2,2,1
11985_20231009,2,2,3,0
11985_20231009,2,2,3,1
11985_20231009,2,2,2,1
11985_20231009,2,2,2,1
11986_20231017,1,1,2,1
11986_20231017,1,1,2,0
11986_20231017,1,2,2,0
11986_20231017,2,1,3,0
11986_20231017,2,2,3,1
11986_20231017,2,2,2,1
11986_20231017,2,2,3,1
11986_20231017,2,1,3,1
11986_20231017,2,1,3,1
11986_20231017,2,1,2,1
11986_20231017,1,1,3,0
11986_20231017,2,2,3,0
11986_20231017,1,2,2,1
11986_20231017,2,1,2,0
11986_20231017,2,2,3,0
11986_20231017,1,1,3,1
11986_20231017,2,1,3,1
11986_20231017,2,1,3,1
11986_20231017,2,1,2,0
11986_20231017,2,2,3,0
11986_20231017,1,2,3,0
11986_20231017,1,1,2,0
11986_20231017,2,1,3,1
11986_20231017,2,1,2,1
11986_20231017,2,1,3,1
11986_20231017,2,1,2,0
11986_20231017,2,2,3,0
11986_20231017,2,1,3,1
11986_20231017,2,2,2,1
11986_20231017,2,2,3,0
11986_20231017,1,1,3,1
11986_20231017,1,1,2,0
11986_20231017,1,1,3,1
11986_20231017,2,1,3,1
11986_20231017,2,1,3,0
11986_20231017,1,2,3,0
11986_20231017,2,2,3,1
11986_20231017,2,1,3,1
11986_20231017,1,1,2,0
11986_20231017,2,2,3,1
11986_20231017,1,1,2,1
11986_20231017,2,2,3,0
11986_20231017,1,1,2,0
11986_20231017,1,2,3,1
11986_20231017,1,1,3,0
11986_20231017,2,2,3,0
11986_20231017,2,2,3,0
11986_20231017,2,1,3,1
11986_20231017,2,1,3,0
11986_20231017,1,2,2,0
11986_20231017,1,2,2,1
11986_20231017,1,1,2,1
11986_20231017,1,1,2,1
11986_20231017,1,2,2,0
11986_20231017,1,1,2,0
11986_20231017,1,2,2,1
11986_20231017,1,2,2,1
11986_20231017,1,2,3,0
11986_20231017,1,1,2,0
11986_20231017,1,2,2,1
11986_20231017,1,2,2,1
11986_20231017,1,2,2,0
11986_20231017,1,1,2,1
11986_20231017,1,0,2,0
11986_20231017,1,1,2,0
11986_20231017,2,2,2,1
11986_20231017,2,1,3,1
11986_20231017,2,2,3,1
11986_20231017,1,2,3,1
11986_20231017,1,1,2,0
11986_20231017,2,2,3,0
11986_20231017,2,1,2,0
11986_20231017,2,2,3,0
11986_20231017,2,1,3,1
11986_20231017,2,2,2,1
11986_20231017,1,2,2,1
11986_20231017,1,2,2,0
11986_20231017,2,1,3,0
11986_20231017,1,2,3,0
11986_20231017,1,2,3,1
11986_20231017,2,2,3,0
11986_20231017,1,2,2,1
11986_20231017,1,2,2,1
11986_20231017,1,2,3,0
11986_20231017,2,1,3,0
11986_20231017,2,2,3,1
11986_20231017,1,2,2,0
11986_20231017,1,1,3,1
11986_20231017,2,1,3,0
11986_20231017,2,2,2,1
11986_20231017,1,2,2,1
11986_20231017,1,2,2,0
11986_20231017,1,1,2,0
11986_20231017,2,2,2,0
11986_20231017,1,1,3,0
11986_20231017,2,2,2,0
11986_20231017,2,2,3,1
11986_20231017,1,1,3,0
11986_20231017,2,2,3,0
11986_20231017,1,2,2,1
11986_20231017,1,2,2,1
11986_20231017,1,2,2,1
11986_20231017,1,1,3,1
11986_20231017,1,1,2,1
11986_20231017,2,1,3,0
11986_20231017,2,2,3,0
11986_20231017,1,1,2,1
11986_20231017,1,2,2,0
11986_20231017,2,1,3,0
11986_20231017,2,1,2,1
11986_20231017,1,1,2,1
11986_20231017,1,1,2,0
11986_20231017,2,2,3,0
11986_20231017,1,1,2,0
11986_20231017,2,2,3,0
11986_20231017,1,2,3,0
11986_20231017,1,1,2,1
11986_20231017,1,2,2,0
11986_20231017,2,2,2,1
11986_20231017,2,1,2,1
11986_20231017,2,1,2,1
11986_20231017,2,2,3,0
11986_20231017,1,1,3,0
11986_20231017,1,2,2,1
11986_20231017,1,1,2,1
11986_20231017,2,2,3,0
11986_20231017,1,2,2,1
11986_20231017,2,2,3,0
11986_20231017,1,2,2,0
11986_20231017,1,1,3,1
11986_20231017,2,2,2,1
11986_20231017,1,2,3,0
11986_20231017,2,1,3,0
11986_20231017,1,1,2,0
11986_20231017,1,2,3,0
11986_20231017,1,1,2,0
11986_20231017,1,2,2,0
11986_20231017,1,2,2,0
11986_20231017,2,1,2,0
11986_20231017,2,2,3,0
11986_20231017,2,1,3,1
11986_20231017,2,1,3,0
11986_20231017,2,1,2,0
11986_20231017,2,1,3,0
11986_20231017,2,1,3,1
11986_20231017,1,1,2,0
11986_20231017,1,1,2,0
11986_20231017,1,2,2,0
11986_20231017,2,1,3,1
11986_20231017,2,1,3,1
11986_20231017,2,2,3,0
11986_20231017,2,1,3,1
11986_20231017,2,1,3,0
11986_20231017,2,2,2,1
11986_20231017,1,2,2,1
11986_20231017,1,2,2,1
11986_20231017,1,2,3,0
11986_20231017,1,2,2,1
11986_20231017,2,2,2,0
11986_20231017,1,2,2,1
11986_20231017,1,1,2,0
11986_20231017,2,2,3,0
11986_20231017,2,1,3,1
11986_20231017,1,1,3,1
11986_20231017,2,1,3,1
11986_20231017,1,2,2,0
11986_20231017,1,1,2,1
11986_20231017,1,1,3,1
11986_20231017,2,1,3,0
11986_20231017,2,1,3,0
11986_20231017,2,2,3,0
11986_20231017,1,2,2,1
11986_20231017,1,1,2,0
11986_20231017,2,2,3,1
11986_20231017,1,2,3,0
11986_20231017,1,1,2,0
11986_20231017,2,2,2,1
11986_20231017,2,2,3,0
11986_20231017,2,2,3,1
11986_20231017,2,2,3,0
11986_20231017,1,1,2,1
11986_20231017,1,1,2,0
11986_20231017,2,2,3,0
11986_20231017,2,2,3,1
11986_20231017,1,1,2,1
11986_20231017,2,1,3,0
11986_20231017,2,1,2,0
11986_20231017,2,1,3,1
11986_20231017,2,1,2,1
11986_20231017,1,1,2,1
11986_20231017,2,1,3,0
11986_20231017,1,2,2,0
11986_20231017,1,2,3,0
11986_20231017,2,1,3,0
11986_20231017,2,1,3,0
11986_20231017,2,2,3,0
11986_20231017,1,1,2,0
11986_20231017,1,2,2,1
11986_20231017,1,2,3,0
11986_20231017,1,2,2,1
11988_20231023,2,2,3,1
11988_20231023,2,2,3,1
11988_20231023,2,1,2,1
11988_20231023,1,1,2,1
11988_20231023,1,2,3,1
11988_20231023,1,1,2,0
11988_20231023,2,2,3,0
11988_20231023,2,2,3,0
11988_20231023,2,2,3,0
11988_20231023,2,1,3,1
11988_20231023,1,1,2,0
11988_20231023,1,1,2,1
11988_20231023,1,1,2,0
11988_20231023,2,1,3,0
11988_20231023,2,2,3,0
11988_20231023,1,1,2,0
11988_20231023,1,2,3,1
11988_20231023,2,2,3,0
11988_20231023,2,2,3,0
11988_20231023,1,1,2,1
11988_20231023,1,1,2,1
11988_20231023,1,1,2,1
11988_20231023,1,1,2,1
11988_20231023,1,1,2,1
11988_20231023,1,1,2,1
11988_20231023,1,1,2,1
11988_20231023,1,1,3,1
11988_20231023,1,1,2,0
11988_20231023,2,2,2,1
11988_20231023,2,2,3,0
11988_20231023,1,2,3,0
11988_20231023,1,2,2,1
11988_20231023,1,2,2,0
11988_20231023,2,1,3,0
11988_20231023,2,1,2,1
11988_20231023,1,1,3,1
11988_20231023,1,1,2,1
11988_20231023,1,1,2,1
11988_20231023,2,2,3,1
11988_20231023,2,2,3,0
11988_20231023,1,1,2,1
11988_20231023,1,1,2,0
11988_20231023,1,1,3,1
11988_20231023,1,1,3,0
11988_20231023,1,1,2,0
11988_20231023,2,2,2,0
11988_20231023,2,2,3,1
11988_20231023,2,2,3,1
11988_20231023,2,2,3,0
11988_20231023,1,1,3,0
11988_20231023,1,1,3,1
11988_20231023,1,1,3,1
11988_20231023,2,1,3,1
11988_20231023,2,1,3,1
11988_20231023,1,2,2,1
11988_20231023,2,2,2,1
11988_20231023,2,1,3,1
11988_20231023,1,1,3,0
11988_20231023,1,2,2,1
11988_20231023,1,2,2,1
11988_20231023,1,2,2,1
11988_20231023,1,2,2,0
11988_20231023,2,2,2,0
11988_20231023,2,2,2,0
11988_20231023,2,1,2,0
11988_20231023,2,1,2,0
11988_20231023,2,2,3,0
11988_20231023,1,1,2,1
11988_20231023,2,2,3,0
11988_20231023,2,1,2,0
11988_20231023,2,1,3,0
11988_20231023,1,1,2,0
11988_20231023,1,2,2,1
11988_20231023,1,2,2,1
11988_20231023,1,2,2,1
11988_20231023,1,2,2,1
11988_20231023,2,1,3,0
11988_20231023,2,1,3,0
11988_20231023,1,2,2,1
11988_20231023,1,2,3,1
11988_20231023,1,1,2,1
11988_20231023,1,1,2,0
11988_20231023,2,2,3,0
11988_20231023,2,2,3,0
11988_20231023,1,1,2,1
11988_20231023,1,1,2,1
11988_20231023,1,1,2,1
11988_20231023,1,2,3,0
11988_20231023,1,1,2,1
11988_20231023,1,1,3,0
11988_20231023,1,1,3,1
11988_20231023,1,1,2,0
11988_20231023,2,1,3,0
11988_20231023,2,1,3,1
11988_20231023,2,1,2,0
11988_20231023,2,1,3,0
11988_20231023,2,2,3,1
11988_20231023,1,2,3,0
11988_20231023,1,2,3,0
11988_20231023,2,2,2,1
11988_20231023,2,2,2,0
11988_20231023,2,2,3,0
11988_20231023,2,1,3,0
11988_20231023,2,2,2,1
11988_20231023,2,1,3,1
11988_20231023,1,2,2,1
11988_20231023,1,2,2,1
11988_20231023,1,2,3,0
11988_20231023,1,2,2,0
11988_20231023,2,2,2,0
11988_20231023,2,1,3,1
11988_20231023,2,1,3,1
11988_20231023,2,1,3,0
11988_20231023,1,1,3,0
11988_20231023,1,1,2,0
11988_20231023,1,1,3,0
11988_20231023,2,2,3,1
11988_20231023,2,2,3,0
11988_20231023,2,1,2,1
11988_20231023,2,1,2,1
11988_20231023,2,1,2,0
11988_20231023,2,2,3,0
11988_20231023,2,2,3,1
11988_20231023,2,2,3,1
11988_20231023,2,1,2,1
11988_20231023,2,1,2,1
11988_20231023,2,2,3,0
11988_20231023,2,2,3,0
11988_20231023,2,2,3,0
11988_20231023,2,1,2,0
11988_20231023,2,1,3,1
11988_20231023,2,1,2,0
11988_20231023,2,1,3,0
11988_20231023,2,2,2,0
11988_20231023,2,2,2,0
11988_20231023,2,2,3,1
11988_20231023,2,2,3,0
11988_20231023,2,2,3,0
11988_20231023,2,1,3,0
11988_20231023,2,2,3,0
11988_20231023,1,2,3,1
11988_20231023,1,2,3,1
11988_20231023,1,2,3,0
11988_20231023,1,2,3,0
11988_20231023,2,1,2,0
11988_20231023,2,1,2,0
11988_20231023,2,2,3,0
11988_20231023,2,2,2,0
11988_20231023,2,2,3,1
11988_20231023,1,2,2,0
11988_20231023,1,2,3,0
11988_20231023,1,1,2,1
11988_20231023,1,1,2,0
11988_20231023,2,1,2,0
11988_20231023,2,2,3,1
11988_20231023,2,2,3,0
11988_20231023,2,2,3,0
11988_20231023,1,1,2,1
11988_20231023,1,1,2,0
11988_20231023,1,1,2,1
11988_20231023,1,1,3,0
11988_20231023,1,2,3,1
11988_20231023,1,1,2,1
11988_20231023,1,1,2,1
11988_20231023,1,1,2,1
11988_20231023,1,2,3,0
11988_20231023,1,1,2,0
11988_20231023,2,2,2,1
11988_20231023,2,2,2,1
11988_20231023,2,1,3,0
11988_20231023,2,1,3,1
11988_20231023,2,1,3,1
11988_20231023,2,1,3,0
11988_20231023,2,1,3,0
11988_20231023,2,1,3,1
11988_20231023,2,2,2,0
11988_20231023,2,1,3,0
11988_20231023,2,1,3,1
11988_20231023,2,1,3,1
11988_20231023,2,1,3,0
11988_20231023,2,1,3,1
11988_20231023,2,1,3,0
11988_20231023,1,2,2,1
11988_20231023,1,2,2,1
11988_20231023,1,1,3,1
11988_20231023,1,2,2,1
11988_20231023,1,2,2,1
11988_20231023,1,1,3,1
11988_20231023,1,2,2,0
11988_20231023,1,1,2,1
11988_20231023,1,1,2,0
11988_20231023,1,1,2,0
11988_20231023,1,1,2,1
11988_20231023,2,2,3,0
11988_20231023,2,2,2,0
11988_20231023,2,1,2,0
11988_20231023,2,1,2,0
11988_20231023,2,1,3,1
11988_20231023,2,1,3,1
11988_20231023,2,1,3,1
11989_20231102,1,2,2,0
11989_20231102,1,1,2,1
11989_20231102,1,1,2,1
11989_20231102,1,1,2,1
11989_20231102,1,1,2,1
11989_20231102,1,1,2,1
11989_20231102,1,1,2,1
11989_20231102,1,1,2,0
11989_20231102,1,2,2,0
11989_20231102,2,2,3,1
11989_20231102,2,2,3,1
11989_20231102,2,2,3,1
11989_20231102,2,2,3,1
11989_20231102,2,2,3,0
11989_20231102,2,1,2,0
11989_20231102,1,2,2,1
11989_20231102,1,2,2,1
11989_20231102,1,2,3,0
11989_20231102,2,2,3,0
11989_20231102,1,2,3,0
11989_20231102,2,2,2,1
11989_20231102,2,2,3,1
11989_20231102,1,2,2,0
11989_20231102,2,2,3,1
11989_20231102,2,2,2,1
11989_20231102,2,2,3,0
11989_20231102,1,2,2,1
11989_20231102,1,2,3,1
11989_20231102,2,2,3,0
11989_20231102,1,2,2,0
11989_20231102,2,2,3,0
11989_20231102,1,1,3,1
11989_20231102,1,1,2,1
11989_20231102,2,1,3,1
11989_20231102,2,1,3,1
11989_20231102,2,1,3,1
11989_20231102,2,1,3,1
11989_20231102,2,1,3,0
11989_20231102,1,1,2,0
11989_20231102,2,2,3,0
11989_20231102,2,1,3,1
11989_20231102,2,1,2,0
11989_20231102,2,2,3,0
11989_20231102,2,1,3,0
11989_20231102,1,1,3,0
11989_20231102,1,2,2,0
11989_20231102,2,1,3,1
11989_20231102,1,2,3,0
11989_20231102,2,1,3,0
11989_20231102,1,1,2,0
11989_20231102,1,2,2,0
11989_20231102,2,2,3,1
11989_20231102,2,2,2,0
11989_20231102,2,1,2,1
11989_20231102,2,2,3,0
11989_20231102,1,2,2,1
11989_20231102,1,2,2,1
11989_20231102,1,2,2,0
11989_20231102,1,2,3,1
11989_20231102,1,2,3,0
11989_20231102,2,1,3,0
11989_20231102,1,2,2,1
11989_20231102,1,2,2,0
11989_20231102,1,1,3,1
11989_20231102,1,2,2,0
11989_20231102,1,2,2,0
11989_20231102,0,0,0,0
11989_20231102,2,2,3,0
11989_20231102,1,1,2,0
11989_20231102,1,2,2,1
11989_20231102,1,2,2,1
11989_20231102,1,2,3,0
11989_20231102,2,1,3,1
11989_20231102,1,2,3,1
11989_20231102,1,2,3,0
11989_20231102,1,1,2,1
11989_20231102,1,1,3,1
11989_20231102,1,2,2,0
11989_20231102,1,1,2,1
11989_20231102,1,2,2,1
11989_20231102,1,2,3,0
11989_20231102,1,1,3,1
11989_20231102,1,1,3,0
11989_20231102,1,2,3,0
11989_20231102,1,1,2,0
11989_20231102,1,2,2,0
11989_20231102,1,1,2,0
11989_20231102,1,2,3,0
11989_20231102,1,1,2,1
11989_20231102,1,1,2,0
11989_20231102,2,2,3,1
11989_20231102,1,1,2,0
11989_20231102,2,2,2,1
11989_20231102,2,2,2,0
11989_20231102,2,1,3,0
11989_20231102,2,2,2,0
11989_20231102,1,1,2,0
11989_20231102,1,2,2,1
11989_20231102,1,2,2,0
11989_20231102,1,1,2,1
11989_20231102,1,1,2,1
11989_20231102,2,1,2,1
11989_20231102,2,2,3,0
11989_20231102,1,1,2,0
11989_20231102,2,1,3,1
11989_20231102,2,1,2,1
11989_20231102,2,1,3,1
11989_20231102,2,1,2,0
11989_20231102,2,1,3,0
11989_20231102,1,1,2,1
11989_20231102,1,1,2,0
11989_20231102,2,2,2,1
11989_20231102,2,2,2,0
11989_20231102,1,1,3,0
11989_20231102,1,2,2,0
11989_20231102,2,2,3,1
11989_20231102,1,2,2,0
11989_20231102,1,1,2,1
11989_20231102,1,1,3,0
11989_20231102,1,2,2,0
11989_20231102,1,2,3,1
11989_20231102,1,2,3,1
11989_20231102,2,1,3,1
11989_20231102,1,2,2,0
11989_20231102,1,1,3,0
11989_20231102,2,1,3,1
11989_20231102,2,1,3,0
11989_20231102,2,1,3,0
11989_20231102,2,2,3,0
11989_20231102,1,1,2,1
11989_20231102,1,1,2,1
11989_20231102,1,1,2,0
11989_20231102,1,2,2,0
11989_20231102,1,2,2,0
11989_20231102,1,1,2,0
11989_20231102,2,1,2,0
11989_20231102,1,1,3,1
11989_20231102,1,1,2,0
11989_20231102,2,2,2,0
11989_20231102,1,2,2,0
11989_20231102,2,1,3,0
11989_20231102,2,2,3,1
11989_20231102,1,2,3,1
11989_20231102,1,2,2,1
11989_20231102,1,2,2,0
11989_20231102,2,1,2,1
11989_20231102,2,2,3,1
11989_20231102,2,2,3,0
11989_20231102,1,2,3,1
11989_20231102,1,2,3,1
11989_20231102,1,1,2,1
11989_20231102,1,1,2,0
11989_20231102,2,1,2,0
11989_20231102,2,2,3,0
11989_20231102,2,2,3,0
11989_20231102,1,2,2,1
11989_20231102,1,2,2,1
11989_20231102,1,2,2,1
11989_20231102,1,2,2,0
11989_20231102,1,1,2,0
11989_20231102,1,2,2,0
11989_20231102,2,1,3,1
11989_20231102,2,1,3,1
11989_20231102,1,1,3,0
11989_20231102,2,2,3,0
11989_20231102,1,2,3,0
11989_20231102,2,2,3,0
11989_20231102,1,1,2,0
11989_20231102,2,2,2,1
11989_20231102,2,2,2,1
11989_20231102,2,2,3,0
11989_20231102,1,2,2,0
11989_20231102,1,2,2,0
11989_20231102,1,2,2,0
11989_20231102,1,2,2,1
11989_20231102,1,2,3,1
11989_20231102,1,2,2,1
11989_20231102,1,2,2,1
11989_20231102,2,2,3,1
11989_20231102,2,2,3,1
11989_20231102,2,2,3,1
11989_20231102,2,2,3,0
11989_20231102,1,1,2,1
11989_20231102,1,1,3,1
11989_20231102,1,1,3,0
11989_20231102,1,2,2,1
11989_20231102,1,2,2,1
11989_20231102,1,2,3,1
11989_20231102,1,2,2,1
11989_20231102,1,2,2,1
11989_20231102,1,2,2,1
11989_20231102,1,2,2,1
11989_20231102,1,2,3,0
11989_20231102,2,1,2,0
11989_20231102,2,1,3,0
11989_20231102,1,1,2,1
11989_20231102,1,1,2,0
11989_20231102,2,2,2,1
11989_20231102,2,2,2,1
11989_20231102,2,2,3,0
11990_20231115,1,1,3,1
11990_20231115,1,2,2,1
11990_20231115,1,1,3,0
11990_20231115,1,1,2,0
11990_20231115,2,2,3,0
11990_20231115,1,2,2,0
11990_20231115,1,1,3,1
11990_20231115,1,1,2,1
11990_20231115,1,1,3,1
11990_20231115,1,1,3,0
11990_20231115,1,1,2,1
11990_20231115,1,1,2,0
11990_20231115,1,1,2,0
11990_20231115,1,1,3,1
11990_20231115,1,2,2,1
11990_20231115,1,1,2,1
11990_20231115,1,1,2,1
11990_20231115,1,1,3,1
11990_20231115,1,1,2,0
11990_20231115,1,2,2,0
11990_20231115,1,1,2,0
11990_20231115,2,1,3,1
11990_20231115,2,1,3,1
11990_20231115,2,1,3,1
11990_20231115,2,1,3,0
11990_20231115,2,2,3,0
11990_20231115,1,1,2,1
11990_20231115,1,1,3,1
11990_20231115,1,1,3,0
11990_20231115,1,1,2,1
11990_20231115,1,1,2,1
11990_20231115,1,1,2,1
11990_20231115,1,2,3,0
11990_20231115,1,1,2,0
11990_20231115,2,1,3,1
11990_20231115,2,1,2,1
11990_20231115,2,1,3,1
11990_20231115,2,1,3,1
11990_20231115,2,1,3,1
11990_20231115,2,1,3,0
11990_20231115,2,2,3,0
11990_20231115,1,1,2,1
11990_20231115,1,1,2,1
11990_20231115,1,1,2,1
11990_20231115,1,1,2,0
11990_20231115,2,1,2,0
11990_20231115,1,2,2,0
11990_20231115,1,1,2,0
11990_20231115,1,1,3,1
11990_20231115,1,2,2,0
11990_20231115,1,1,3,1
11990_20231115,1,1,3,1
11990_20231115,1,2,2,1
11990_20231115,1,1,3,0
11990_20231115,1,2,2,1
11990_20231115,1,2,2,1
11990_20231115,1,2,2,0
11990_20231115,1,2,3,0
11990_20231115,2,2,2,0
11990_20231115,2,1,3,1
11990_20231115,2,1,3,1
11990_20231115,2,1,2,0
11990_20231115,1,2,2,1
11990_20231115,1,2,2,1
11990_20231115,1,2,2,0
11990_20231115,1,1,2,1
11990_20231115,1,2,2,0
11990_20231115,1,1,2,0
11990_20231115,2,1,3,1
11990_20231115,2,1,2,1
11990_20231115,2,1,3,1
11990_20231115,2,1,2,1
11990_20231115,2,1,2,0
11990_20231115,1,2,2,1
11990_20231115,1,2,2,1
11990_20231115,1,1,2,0
11990_20231115,2,1,3,0
11990_20231115,1,2,3,0
11990_20231115,2,1,2,1
11990_20231115,2,1,3,0
11990_20231115,1,2,2,0
11990_20231115,1,1,3,0
11990_20231115,1,2,3,0
11990_20231115,1,2,3,1
11990_20231115,2,1,3,1
11990_20231115,2,1,3,1
11990_20231115,2,1,3,0
11990_20231115,2,1,2,0
11990_20231115,2,1,3,0
11990_20231115,2,2,2,1
11990_20231115,2,2,2,1
11990_20231115,2,1,3,1
11990_20231115,2,1,3,1
11990_20231115,2,1,3,1
11990_20231115,2,2,3,1
11990_20231115,2,2,3,0
11990_20231115,2,1,3,0
11990_20231115,2,2,3,0
11990_20231115,1,1,2,1
11990_20231115,1,1,2,1
11990_20231115,1,1,2,1
11990_20231115,1,1,3,1
11990_20231115,1,1,2,0
11990_20231115,1,1,2,0
11990_20231115,2,1,3,0
11990_20231115,2,1,2,1
11990_20231115,2,1,3,1
11990_20231115,1,2,2,0
11990_20231115,1,2,2,0
11990_20231115,1,1,3,1
11990_20231115,1,1,2,0
11990_20231115,1,1,3,1
11990_20231115,1,1,2,1
11990_20231115,1,1,2,0
11990_20231115,1,1,3,1
11990_20231115,1,2,2,1
11990_20231115,1,2,3,0
11990_20231115,1,1,3,1
11990_20231115,1,1,2,1
11990_20231115,1,1,2,0
11990_20231115,1,2,2,1
11990_20231115,1,1,2,1
11990_20231115,1,2,3,0
11990_20231115,1,1,3,0
11990_20231115,1,2,2,0
11990_20231115,1,1,3,1
11990_20231115,1,1,2,1
11990_20231115,1,1,2,0
11990_20231115,1,2,2,0
11990_20231115,1,1,2,0
11990_20231115,2,1,3,1
11990_20231115,2,1,3,1
11990_20231115,2,1,3,0
11990_20231115,1,1,2,0
11990_20231115,1,2,2,1
11990_20231115,1,2,2,1
11990_20231115,1,2,2,0
11990_20231115,2,1,2,0
11990_20231115,1,2,2,0
11990_20231115,2,1,3,1
11990_20231115,2,1,3,1
11990_20231115,2,1,2,0
11990_20231115,2,1,2,0
11990_20231115,2,1,3,0
11990_20231115,1,2,2,1
11990_20231115,1,2,2,0
11990_20231115,1,1,3,1
11990_20231115,1,1,2,1
11990_20231115,1,1,2,0
11990_20231115,2,1,3,1
11990_20231115,2,1,3,1
11990_20231115,2,1,3,1
11990_20231115,2,1,3,0
11990_20231115,1,2,2,1
11990_20231115,1,2,2,1
11990_20231115,1,2,2,0
11990_20231115,1,1,2,0
11990_20231115,2,1,3,0
11990_20231115,2,2,3,0
11990_20231115,1,1,2,0
11990_20231115,1,1,2,0
11990_20231115,2,1,2,0
11990_20231115,2,2,3,1
11990_20231115,2,2,2,1
11990_20231115,2,2,2,1
11990_20231115,2,2,2,1
11990_20231115,2,2,3,0
11990_20231115,2,2,2,1
11990_20231115,2,1,3,0
11990_20231115,2,2,3,1
11990_20231115,2,2,2,0
11990_20231115,1,1,3,1
11990_20231115,1,1,3,0
11990_20231115,1,2,2,1
11990_20231115,1,2,3,0
11990_20231115,1,1,3,1
11990_20231115,1,2,3,1
11990_20231115,2,2,3,1
11990_20231115,2,2,2,1
11990_20231115,2,2,3,0
11990_20231115,1,2,2,0
11990_20231115,1,1,2,1
11990_20231115,1,1,2,0
11990_20231115,2,2,2,1
11990_20231115,2,2,3,1
11990_20231115,2,2,3,1
11990_20231115,2,1,3,1
11990_20231115,1,1,2,1
11990_20231115,1,1,2,1
11990_20231115,1,1,2,1
11990_20231115,1,1,3,0
11990_20231115,2,2,2,1
11990_20231115,2,1,3,0
11990_20231115,2,2,3,0
11990_20231115,1,1,2,1
11990_20231115,1,1,3,0
11990_20231115,2,1,2,0
11990_20231115,2,2,3,0
11990_20231115,1,2,2,1
11990_20231115,1,2,2,1
11991_20231218,1,1,2,1
11991_20231218,1,1,2,1
11991_20231218,1,2,2,1
11991_20231218,1,2,2,1
11991_20231218,1,1,3,1
11991_20231218,1,1,2,1
11991_20231218,1,2,3,0
11991_20231218,1,1,3,1
11991_20231218,1,1,2,1
11991_20231218,1,2,3,0
11991_20231218,2,1,3,1
11991_20231218,2,1,3,0
11991_20231218,1,1,2,1
11991_20231218,1,1,2,0
11991_20231218,1,2,2,1
11991_20231218,1,2,2,0
11991_20231218,1,1,3,1
11991_20231218,1,1,2,1
11991_20231218,1,1,3,1
11991_20231218,1,1,3,1
11991_20231218,1,1,3,1
11991_20231218,2,2,3,0
11991_20231218,1,1,2,1
11991_20231218,1,1,2,1
11991_20231218,1,2,2,0
11991_20231218,1,1,3,1
11991_20231218,1,1,2,1
11991_20231218,2,1,3,1
11991_20231218,2,1,2,1
11991_20231218,1,1,2,0
11991_20231218,2,1,3,0
11991_20231218,1,2,2,0
11991_20231218,2,2,3,0
11991_20231218,1,1,2,0
11991_20231218,2,1,3,1
11991_20231218,2,1,3,1
11991_20231218,2,1,3,1
11991_20231218,2,1,3,0
11991_20231218,1,1,2,0
11991_20231218,1,2,3,0
11991_20231218,1,2,2,1
11991_20231218,1,2,2,1
11991_20231218,1,2,2,1
11991_20231218,1,2,2,0
11991_20231218,1,1,2,0
11991_20231218,2,2,2,0
11991_20231218,2,2,3,0
11991_20231218,2,1,3,0
11991_20231218,2,1,3,1
11991_20231218,2,1,3,1
11991_20231218,2,1,3,1
11991_20231218,2,1,3,0
11991_20231218,1,1,2,0
11991_20231218,1,2,2,1
11991_20231218,1,2,2,1
11991_20231218,1,2,3,1
11991_20231218,1,2,2,1
11991_20231218,1,2,2,1
11991_20231218,1,2,3,1
11991_20231218,1,2,2,1
11991_20231218,2,2,2,0
11991_20231218,2,2,3,0
11991_20231218,1,2,2,1
11991_20231218,1,1,2,1
11991_20231218,1,2,2,1
11991_20231218,1,1,2,1
11991_20231218,1,1,2,1
11991_20231218,1,1,3,1
11991_20231218,1,2,2,0
11991_20231218,1,1,2,1
11991_20231218,1,1,2,0
11991_20231218,1,1,2,0
11991_20231218,2,2,3,0
